ensembl	gene_name	entrez
ENSG00000205323	SARNP	84324.0
ENSG00000205327	OR6C68	403284.0
ENSG00000205328	OR6C65	403282.0
ENSG00000205329	OR6C3	254786.0
ENSG00000205330	OR6C1	390321.0
ENSG00000205336	ADGRG1	9289.0
ENSG00000205339	IPO7	10527.0
ENSG00000205352	PRR13	54458.0
ENSG00000205356	TECPR1	25851.0
ENSG00000205358	MT1H	4496.0
ENSG00000205359	SLCO6A1	133482.0
ENSG00000205362	MT1A	4489.0
ENSG00000205363	INSYN1	388135.0
ENSG00000205364	MT1M	4499.0
ENSG00000205403	CFI	3426.0
ENSG00000205409	OR52E6	390078.0
ENSG00000205420	KRT6A	3853.0
ENSG00000205423	CNEP1R1	255919.0
ENSG00000205426	KRT81	3887.0
ENSG00000205436	EXOC3L4	91828.0
ENSG00000205439	KRTAP12-3	386683.0
ENSG00000205442	IZUMO3	100129669.0
ENSG00000205445	KRTAP10-2	386679.0
ENSG00000205456	TP53TG3D	102723713.0
ENSG00000205457	TP53TG3C	102723713.0
ENSG00000205464	ATP6AP1L	
ENSG00000205476	CCDC85C	317762.0
ENSG00000205495	OR52J3	119679.0
ENSG00000205496	OR51A2	401667.0
ENSG00000205497	OR51A4	401666.0
ENSG00000205502	C2CD4B	388125.0
ENSG00000205517	RGL3	57139.0
ENSG00000205531	NAP1L4	4676.0
ENSG00000205542	TMSB4X	7114.0
ENSG00000205544	TMEM256	254863.0
ENSG00000205560	CPT1B	1375.0
ENSG00000205571	SMN2	6607.0
ENSG00000205572	SERF1B	728492.0
ENSG00000205581	HMGN1	3150.0
ENSG00000205593	DENND6B	414918.0
ENSG00000205609	EIF3CL	728689.0
ENSG00000205629	LCMT1	51451.0
ENSG00000205639	MFSD2B	388931.0
ENSG00000205642	VCX3B	425054.0
ENSG00000205643	CDPF1	150383.0
ENSG00000205649	HTN3	3347.0
ENSG00000205659	LIN52	91750.0
ENSG00000205667	ARSH	347527.0
ENSG00000205669	ACOT6	641372.0
ENSG00000205670	SMIM11	102723553.0
ENSG00000205678	TECRL	253017.0
ENSG00000205683	DPF3	8110.0
ENSG00000205693	MANSC4	100287284.0
ENSG00000205702	CYP2D7	105377203.0
ENSG00000205704	SMIM45	339674.0
ENSG00000205707	ETFRF1	144363.0
ENSG00000205710	C17orf107	100130311.0
ENSG00000205718	MBD3L4	653656.0
ENSG00000205726	ITSN1	6453.0
ENSG00000205730	ITPRIPL2	162073.0
ENSG00000205744	DENND1C	79958.0
ENSG00000205755	CRLF2	64109.0
ENSG00000205758	CRYZL1	9946.0
ENSG00000205765	RIMOC1	285636.0
ENSG00000205777	GAGE1	2543.0
ENSG00000205784	ARRDC5	645432.0
ENSG00000205795	CYS1	192668.0
ENSG00000205808	PLPP6	403313.0
ENSG00000205809	KLRC2	3822.0
ENSG00000205810	KLRC3	3823.0
ENSG00000205832	C16orf96	342346.0
ENSG00000205835	GMNC	647309.0
ENSG00000205838	TTC23L	153657.0
ENSG00000205846	CLEC6A	93978.0
ENSG00000205857	NANOGNB	360030.0
ENSG00000205858	LRRC72	100506049.0
ENSG00000205863	C1QTNF9B	387911.0
ENSG00000205864	KRTAP5-6	440023.0
ENSG00000205867	KRTAP5-2	440021.0
ENSG00000205882	DEFB134	613211.0
ENSG00000205883	DEFB135	613209.0
ENSG00000205884	DEFB136	613210.0
ENSG00000205899	BHLHA9	727857.0
ENSG00000205903	ZNF316	100131017.0
ENSG00000205922	ONECUT3	390874.0
ENSG00000205927	OLIG2	10215.0
ENSG00000205929	C21orf62	56245.0
ENSG00000205937	RNPS1	10921.0
ENSG00000205944	DAZ2	57055.0
ENSG00000205978	NYNRIN	57523.0
ENSG00000205981	DNAJC19	131118.0
ENSG00000206013	IFITM5	387733.0
ENSG00000206043	C18orf63	644041.0
ENSG00000206047	DEFA1	1667.0
ENSG00000206052	DOK6	220164.0
ENSG00000206053	JPT2	90861.0
ENSG00000206069	LHFPL7	255349.0
ENSG00000206072	SERPINB11	89778.0
ENSG00000206073	SERPINB4	6318.0
ENSG00000206075	SERPINB5	5268.0
ENSG00000206102	KRTAP19-8	728299.0
ENSG00000206104	KRTAP20-3	337985.0
ENSG00000206107	KRTAP27-1	643812.0
ENSG00000206113	CFAP99	402160.0
ENSG00000206140	TMEM191C	645426.0
ENSG00000206150	RNASE13	440163.0
ENSG00000206172	HBA1	3039.0
ENSG00000206177	HBM	3042.0
ENSG00000206190	ATP10A	57194.0
ENSG00000206199	ANKUB1	389161.0
ENSG00000206203	TSSK2	23617.0
ENSG00000206384	COL6A6	131873.0
ENSG00000206418	RAB12	201475.0
ENSG00000206422	LRRC30	339291.0
ENSG00000206432	TMEM200C	645369.0
ENSG00000206474	OR10C1	442194.0
ENSG00000206503	HLA-A	3105.0
ENSG00000206527	HACD2	201562.0
ENSG00000206530	CFAP44	55779.0
ENSG00000206531	CD200R1L	344807.0
ENSG00000206535	LNP1	348801.0
ENSG00000206536	OR5K3	403277.0
ENSG00000206538	VGLL3	389136.0
ENSG00000206557	TRIM71	131405.0
ENSG00000206559	ZCWPW2	152098.0
ENSG00000206560	ANKRD28	23243.0
ENSG00000206561	COLQ	8292.0
ENSG00000206562	METTL6	131965.0
ENSG00000206579	XKR4	114786.0
ENSG00000211445	GPX3	2878.0
ENSG00000211450	SELENOH	280636.0
ENSG00000211452	DIO1	1733.0
ENSG00000211454	AKR7L	246181.0
ENSG00000211455	STK38L	23012.0
ENSG00000211456	SACM1L	22908.0
ENSG00000211460	TSN	7247.0
ENSG00000211584	SLC48A1	55652.0
ENSG00000211596	IGKJ2	
ENSG00000211598	IGKV4-1	
ENSG00000211625	IGKV3D-20	
ENSG00000211626	IGKV6D-41	
ENSG00000211641	IGLV11-55	
ENSG00000211645	IGLV1-50	
ENSG00000211647	IGLV5-48	
ENSG00000211648	IGLV1-47	
ENSG00000211649	IGLV7-46	
ENSG00000211658	IGLV3-27	
ENSG00000211661	IGLV3-22	
ENSG00000211662	IGLV3-21	
ENSG00000211664	IGLV2-18	
ENSG00000211672	IGLV4-3	
ENSG00000211680	IGLJ4	
ENSG00000211681	IGLJ5	
ENSG00000211688	TRGJP2	
ENSG00000211692	TRGJP1	
ENSG00000211695	TRGV9	
ENSG00000211696	TRGV8	
ENSG00000211697	TRGV5	
ENSG00000211698	TRGV4	
ENSG00000211699	TRGV3	
ENSG00000211750	TRBV24-1	
ENSG00000211765	TRBJ2-2	
ENSG00000211769	TRBJ2-5	
ENSG00000211801	TRAV21	
ENSG00000211804	TRDV1	
ENSG00000211806	TRAV25	
ENSG00000211812	TRAV26-2	
ENSG00000211820	TRAV41	
ENSG00000211821	TRDV2	
ENSG00000211825	TRDJ1	
ENSG00000211826	TRDJ4	
ENSG00000211827	TRDJ2	
ENSG00000211832	TRAJ59	
ENSG00000211833	TRAJ58	
ENSG00000211834	TRAJ57	
ENSG00000211842	TRAJ47	
ENSG00000211845	TRAJ44	
ENSG00000211847	TRAJ42	
ENSG00000211857	TRAJ32	
ENSG00000211858	TRAJ31	
ENSG00000211860	TRAJ29	
ENSG00000211861	TRAJ28	
ENSG00000211863	TRAJ26	
ENSG00000211864	TRAJ25	
ENSG00000211866	TRAJ23	
ENSG00000211867	TRAJ22	
ENSG00000211870	TRAJ19	
ENSG00000211871	TRAJ18	
ENSG00000211876	TRAJ13	
ENSG00000211877	TRAJ12	
ENSG00000211878	TRAJ11	
ENSG00000211884	TRAJ5	
ENSG00000211890	IGHA2	
ENSG00000211891	IGHE	
ENSG00000211892	IGHG4	
ENSG00000211893	IGHG2	
ENSG00000211895	IGHA1	
ENSG00000211896	IGHG1	
ENSG00000211899	IGHM	
ENSG00000211933	IGHV6-1	
ENSG00000211938	IGHV3-7	
ENSG00000211943	IGHV3-15	
ENSG00000211944	IGHV3-16	
ENSG00000211945	IGHV1-18	
ENSG00000211947	IGHV3-21	
ENSG00000211950	IGHV1-24	
ENSG00000211951	IGHV2-26	
ENSG00000211955	IGHV3-33	
ENSG00000211956	IGHV4-34	
ENSG00000211957	IGHV3-35	
ENSG00000211958	IGHV3-38	
ENSG00000211959	IGHV4-39	
ENSG00000211962	IGHV1-46	
ENSG00000211966	IGHV5-51	
ENSG00000211972	IGHV3-66	
ENSG00000211973	IGHV1-69	
ENSG00000211976	IGHV3-73	
ENSG00000211979	IGHV7-81	
ENSG00000212123	PRR22	163154.0
ENSG00000212126	TAS2R50	259296.0
ENSG00000212127	TAS2R14	106707243.0
ENSG00000212128	TAS2R13	50838.0
ENSG00000212657	KRTAP16-1	100505753.0
ENSG00000212658	KRTAP29-1	100533177.0
ENSG00000212659	KRTAP9-6	100507608.0
ENSG00000212721	KRTAP4-11	653240.0
ENSG00000212722	KRTAP4-9	100132386.0
ENSG00000212724	KRTAP2-3	730755.0
ENSG00000212725	KRTAP2-1	81872.0
ENSG00000212807	OR2A42	402317.0
ENSG00000212864	RNF208	727800.0
ENSG00000212899	KRTAP3-3	85293.0
ENSG00000212900	KRTAP3-2	83897.0
ENSG00000212901	KRTAP3-1	83896.0
ENSG00000212916	MAP10	54627.0
ENSG00000212935	KRTAP10-3	386682.0
ENSG00000213015	ZNF580	51157.0
ENSG00000213020	ZNF611	81856.0
ENSG00000213022	KLK9	284366.0
ENSG00000213023	SYT3	84258.0
ENSG00000213024	NUP62	23636.0
ENSG00000213047	DENND1B	163486.0
ENSG00000213064	SFT2D2	375035.0
ENSG00000213066	CEP43	11116.0
ENSG00000213079	SCAF8	22828.0
ENSG00000213085	CFAP45	25790.0
ENSG00000213088	ACKR1	2532.0
ENSG00000213123	DYNLT2B	255758.0
ENSG00000213139	CRYGS	1427.0
ENSG00000213145	CRIP1	1396.0
ENSG00000213160	KLHL23	100526832.0
ENSG00000213171	LINGO4	339398.0
ENSG00000213185	FAM24B	196792.0
ENSG00000213186	TRIM59	286827.0
ENSG00000213190	MLLT11	10962.0
ENSG00000213199	ASIC3	9311.0
ENSG00000213213	CCDC183	84960.0
ENSG00000213215	OR2F1	26211.0
ENSG00000213218	CSH2	1443.0
ENSG00000213221	DNLZ	728489.0
ENSG00000213246	SUPT4H1	6827.0
ENSG00000213265	TSGA13	114960.0
ENSG00000213281	NRAS	4893.0
ENSG00000213316	LTC4S	4056.0
ENSG00000213337	ANKRD39	51239.0
ENSG00000213339	QTRT1	81890.0
ENSG00000213341	CHUK	1147.0
ENSG00000213347	MXD3	83463.0
ENSG00000213366	GSTM2	2946.0
ENSG00000213380	COG8	84342.0
ENSG00000213390	ARHGAP19	84986.0
ENSG00000213397	HAUS7	55559.0
ENSG00000213398	LCAT	3931.0
ENSG00000213401	MAGEA12	4111.0
ENSG00000213402	PTPRCAP	5790.0
ENSG00000213413	PVRIG	79037.0
ENSG00000213416	KRTAP4-12	83755.0
ENSG00000213417	KRTAP2-4	85294.0
ENSG00000213420	GPC2	221914.0
ENSG00000213424	KRT222	125113.0
ENSG00000213445	SIPA1	6494.0
ENSG00000213463	SYNJ2BP	55333.0
ENSG00000213465	ARL2	402.0
ENSG00000213471	TTLL13	440307.0
ENSG00000213512	GBP7	388646.0
ENSG00000213523	SRA1	10011.0
ENSG00000213533	STIMATE	375346.0
ENSG00000213551	DNAJC9	23234.0
ENSG00000213563	C8orf82	414919.0
ENSG00000213578	CPLX3	594855.0
ENSG00000213585	VDAC1	7416.0
ENSG00000213588	ZBTB9	221504.0
ENSG00000213593	TMX2	51075.0
ENSG00000213614	HEXA	3073.0
ENSG00000213619	NDUFS3	4722.0
ENSG00000213625	LEPROT	54741.0
ENSG00000213626	LBH	81606.0
ENSG00000213638	ADAT3	113179.0
ENSG00000213639	PPP1CB	5500.0
ENSG00000213648	SULT1A4	124907837.0
ENSG00000213654	GPSM3	63940.0
ENSG00000213658	LAT	27040.0
ENSG00000213672	NCKIPSD	51517.0
ENSG00000213676	ATF6B	1388.0
ENSG00000213689	TREX1	11277.0
ENSG00000213694	S1PR3	1903.0
ENSG00000213699	SLC35F6	54978.0
ENSG00000213714	FAM209B	388799.0
ENSG00000213719	CLIC1	1192.0
ENSG00000213722	DDAH2	23564.0
ENSG00000213741	RPS29	6235.0
ENSG00000213760	ATP6V1G2	534.0
ENSG00000213762	ZNF134	7693.0
ENSG00000213780	GTF2H4	2968.0
ENSG00000213782	DDX47	51202.0
ENSG00000213793	ZNF888	388559.0
ENSG00000213799	ZNF845	91664.0
ENSG00000213809	KLRK1	100528032.0
ENSG00000213822	CEACAM18	729767.0
ENSG00000213853	EMP2	2013.0
ENSG00000213859	KCTD11	147040.0
ENSG00000213886	UBD	10537.0
ENSG00000213892	CEACAM16	388551.0
ENSG00000213901	SLC23A3	151295.0
ENSG00000213903	LTB4R	1241.0
ENSG00000213906	LTB4R2	56413.0
ENSG00000213918	DNASE1	1773.0
ENSG00000213920	MDP1	145553.0
ENSG00000213921	LEUTX	342900.0
ENSG00000213923	CSNK1E	1454.0
ENSG00000213927	CCL27	10850.0
ENSG00000213928	IRF9	10379.0
ENSG00000213930	GALT	2592.0
ENSG00000213931	HBE1	3046.0
ENSG00000213934	HBG1	3047.0
ENSG00000213937	CLDN9	9080.0
ENSG00000213949	ITGA1	3672.0
ENSG00000213965	NUDT19	390916.0
ENSG00000213977	TAX1BP3	30851.0
ENSG00000213983	AP1G2	8906.0
ENSG00000213995	NAXD	55739.0
ENSG00000213996	TM6SF2	53345.0
ENSG00000213999	MEF2B	100271849.0
ENSG00000214013	GANC	2595.0
ENSG00000214021	TTLL3	26140.0
ENSG00000214022	REPIN1	29803.0
ENSG00000214026	MRPL23	6150.0
ENSG00000214029	ZNF891	101060200.0
ENSG00000214042	IFNA7	3444.0
ENSG00000214046	SMIM7	79086.0
ENSG00000214050	FBXO16	157574.0
ENSG00000214063	TSPAN4	7106.0
ENSG00000214078	CPNE1	8904.0
ENSG00000214087	ARL16	339231.0
ENSG00000214097	SMCO1	255798.0
ENSG00000214102	WEE2	494551.0
ENSG00000214107	MAGEB1	4112.0
ENSG00000214113	LYRM4	57128.0
ENSG00000214114	MYCBP	26292.0
ENSG00000214128	TMEM213	155006.0
ENSG00000214140	PRCD	768206.0
ENSG00000214160	ALG3	10195.0
ENSG00000214193	SH3D21	79729.0
ENSG00000214194	SMIM30	401397.0
ENSG00000214212	C19orf38	255809.0
ENSG00000214226	C17orf67	339210.0
ENSG00000214237	MINDY4B	646951.0
ENSG00000214253	FIS1	51024.0
ENSG00000214274	ANG	283.0
ENSG00000214285	NPS	594857.0
ENSG00000214290	POU2AF3	120376.0
ENSG00000214309	MBLAC1	255374.0
ENSG00000214336	FOXI3	344167.0
ENSG00000214338	SOGA3	387104.0
ENSG00000214357	NEURL1B	54492.0
ENSG00000214360	EFCAB9	285588.0
ENSG00000214367	HAUS3	79441.0
ENSG00000214376	VSTM5	387804.0
ENSG00000214402	LCNL1	401562.0
ENSG00000214413	BBIP1	92482.0
ENSG00000214414	TRIM77	390231.0
ENSG00000214415	GNAT3	346562.0
ENSG00000214435	AS3MT	57412.0
ENSG00000214447	FAM187A	100528020.0
ENSG00000214456	PLIN5	440503.0
ENSG00000214491	SEC14L6	730005.0
ENSG00000214510	SPINK13	153218.0
ENSG00000214511	HIGD1C	613227.0
ENSG00000214513	NOTO	344022.0
ENSG00000214517	PPME1	51400.0
ENSG00000214518	KRTAP2-2	728279.0
ENSG00000214530	STARD10	10809.0
ENSG00000214534	ZNF705EP	
ENSG00000214562	NUTM2D	728130.0
ENSG00000214575	CPEB1	64506.0
ENSG00000214595	EML6	400954.0
ENSG00000214642	DEFB113	245927.0
ENSG00000214643	DEFB133	403339.0
ENSG00000214654	B3GALT9	100288842.0
ENSG00000214655	ZSWIM8	23053.0
ENSG00000214681	IQCF5	389124.0
ENSG00000214686	IQCF6	440956.0
ENSG00000214688	C10orf105	414152.0
ENSG00000214694	ARHGEF33	100271715.0
ENSG00000214700	C12orf71	728858.0
ENSG00000214706	IFRD2	7866.0
ENSG00000214717	ZBED1	9189.0
ENSG00000214736	TOMM6	100188893.0
ENSG00000214753	HNRNPUL2	221092.0
ENSG00000214756	CSKMT	751071.0
ENSG00000214787	MS4A4E	643680.0
ENSG00000214814	FER1L6	654463.0
ENSG00000214827	MTCP1	4515.0
ENSG00000214842	RAD51AP2	729475.0
ENSG00000214860	EVPLL	645027.0
ENSG00000214866	DCDC2C	728597.0
ENSG00000214872	SMTNL1	219537.0
ENSG00000214929	SPATA31D1	389763.0
ENSG00000214940	NPIPA8	101059953.0
ENSG00000214941	ZSWIM7	125150.0
ENSG00000214943	GPR33	2856.0
ENSG00000214944	ARHGEF28	64283.0
ENSG00000214954	LRRC69	100130742.0
ENSG00000214960	CRPPA	729920.0
ENSG00000214967	NPIPA7	101059938.0
ENSG00000215009	ACSM4	341392.0
ENSG00000215021	PHB2	11331.0
ENSG00000215029	TCP11X2	100996648.0
ENSG00000215041	NEURL4	84461.0
ENSG00000215045	GRID2IP	392862.0
ENSG00000215113	CXorf49B	100132994.0
ENSG00000215114	UBXN2B	137886.0
ENSG00000215115	CXorf49	100130361.0
ENSG00000215126	ZNG1F	644019.0
ENSG00000215131	C16orf90	646174.0
ENSG00000215148	PRSS41	360226.0
ENSG00000215174	NLRP2B	286430.0
ENSG00000215183	MSMP	692094.0
ENSG00000215186	GOLGA6B	55889.0
ENSG00000215187	CIMIP2B	730112.0
ENSG00000215193	PEX26	55670.0
ENSG00000215203	GRXCR1	389207.0
ENSG00000215217	CFAP90	134121.0
ENSG00000215218	UBE2QL1	134111.0
ENSG00000215251	FASTKD5	60493.0
ENSG00000215269	GAGE12G	645073.0
ENSG00000215274	GAGE10	102724473.0
ENSG00000215277	RNF212B	100507650.0
ENSG00000215301	DDX3X	1654.0
ENSG00000215305	VPS16	64601.0
ENSG00000215343	ZNF705D	728957.0
ENSG00000215356	ZNF705B	100132396.0
ENSG00000215372	ZNF705G	100132396.0
ENSG00000215375	MYL5	4636.0
ENSG00000215397	SCRT2	85508.0
ENSG00000215421	ZNF407	55628.0
ENSG00000215440	NPEPL1	124904942.0
ENSG00000215454	KRTAP10-4	386672.0
ENSG00000215455	KRTAP10-1	386677.0
ENSG00000215474	SKOR2	652991.0
ENSG00000215475	SIAH3	283514.0
ENSG00000215529	EFCAB8	388795.0
ENSG00000215545	DEFB116	245930.0
ENSG00000215568	GAB4	128954.0
ENSG00000215595	C20orf202	400831.0
ENSG00000215612	HMX1	3166.0
ENSG00000215644	GCGR	2642.0
ENSG00000215695	RSC1A1	6248.0
ENSG00000215704	CELA2B	51032.0
ENSG00000215712	TMEM242	729515.0
ENSG00000215717	TMEM167B	56900.0
ENSG00000215784	FAM72D	728833.0
ENSG00000215788	TNFRSF25	8718.0
ENSG00000215790	SLC35E2A	
ENSG00000215845	TSTD1	100131187.0
ENSG00000215853	RPTN	126638.0
ENSG00000215883	CYB5RL	606495.0
ENSG00000215906	LACTBL1	646262.0
ENSG00000215912	TTC34	100287898.0
ENSG00000216490	IFI30	10437.0
ENSG00000216649	GAGE12E	729431.0
ENSG00000216921	FAM240C	285095.0
ENSG00000216937	CCDC7	79741.0
ENSG00000217128	FNIP1	96459.0
ENSG00000217236	SP9	100131390.0
ENSG00000217442	SYCE3	644186.0
ENSG00000217555	CKLF	51192.0
ENSG00000217930	PAM16	51025.0
ENSG00000218336	TENM3	55714.0
ENSG00000218739	CEBPZOS	100505876.0
ENSG00000218819	TDRD15	100129278.0
ENSG00000218823	PAPOLB	56903.0
ENSG00000218891	ZNF579	163033.0
ENSG00000219073	CELA3B	23436.0
ENSG00000219200	RNASEK	440400.0
ENSG00000219435	CATSPERZ	25858.0
ENSG00000219438	TAFA5	25817.0
ENSG00000219545	UMAD1	729852.0
ENSG00000219607	PPP1R3G	648791.0
ENSG00000219626	FAM228B	375190.0
ENSG00000220008	LINGO3	645191.0
ENSG00000220201	ZGLP1	100125288.0
ENSG00000220205	VAMP2	6844.0
ENSG00000220948	TRIM51G	120824.0
ENSG00000221813	OR6B1	135946.0
ENSG00000221818	EBF2	64641.0
ENSG00000221821	C6orf226	441150.0
ENSG00000221823	PPP3R1	5534.0
ENSG00000221826	PSG3	5671.0
ENSG00000221829	FANCG	2189.0
ENSG00000221836	OR2A5	393046.0
ENSG00000221837	KRTAP10-9	386676.0
ENSG00000221838	AP4M1	9179.0
ENSG00000221840	OR4A5	81318.0
ENSG00000221843	C2orf16	84226.0
ENSG00000221852	KRTAP1-5	83895.0
ENSG00000221855	TAS2R41	259287.0
ENSG00000221858	OR2A12	346525.0
ENSG00000221859	KRTAP10-10	353333.0
ENSG00000221864	KRTAP12-2	353323.0
ENSG00000221866	PLXNA4	91584.0
ENSG00000221867	MAGEA3	4105.0
ENSG00000221869	CEBPD	1052.0
ENSG00000221878	PSG7	5676.0
ENSG00000221880	KRTAP1-3	81850.0
ENSG00000221882	OR3A2	4995.0
ENSG00000221886	FAM200C	63920.0
ENSG00000221887	HMSD	284293.0
ENSG00000221888	OR1C1	26188.0
ENSG00000221890	NPTXR	23467.0
ENSG00000221910	OR2F2	135948.0
ENSG00000221914	PPP2R2A	5520.0
ENSG00000221923	ZNF880	400713.0
ENSG00000221926	TRIM16	10626.0
ENSG00000221931	OR6X1	390260.0
ENSG00000221933	OR2A25	392138.0
ENSG00000221938	OR2A14	135941.0
ENSG00000221946	FXYD7	53822.0
ENSG00000221947	XKR9	389668.0
ENSG00000221954	OR4C12	283093.0
ENSG00000221955	SLC12A8	84561.0
ENSG00000221963	APOL6	80830.0
ENSG00000221968	FADS3	3995.0
ENSG00000221970	OR2A1	346528.0
ENSG00000221977	OR4E2	26686.0
ENSG00000221978	CCNL2	81669.0
ENSG00000221983	UBA52	7311.0
ENSG00000221986	MYBPHL	343263.0
ENSG00000221988	PPT2	9374.0
ENSG00000221989	OR2A2	442361.0
ENSG00000221996	OR52B4	143496.0
ENSG00000222009	BTBD19	149478.0
ENSG00000222011	FAM185A	222234.0
ENSG00000222018	C21orf140	102723451.0
ENSG00000222028	PSMB11	122706.0
ENSG00000222046	DCDC2B	149069.0
ENSG00000223350	IGLV9-49	
ENSG00000223417	TRIM49D1	399939.0
ENSG00000223496	EXOSC6	118460.0
ENSG00000223501	VPS52	6293.0
ENSG00000223572	CKMT1A	548596.0
ENSG00000223609	HBD	3045.0
ENSG00000223611	SUPT20HL2	170067.0
ENSG00000223638	RFPL4A	342931.0
ENSG00000223648	IGHV3-64	
ENSG00000223658	C1GALT1C1L	728819.0
ENSG00000223731	SUPT20HL1	100130302.0
ENSG00000223802	CERS1	10715.0
ENSG00000223865	HLA-DPB1	3115.0
ENSG00000223953	C1QTNF5	114902.0
ENSG00000224051	CPTP	80772.0
ENSG00000224089	CT47A10	100507170.0
ENSG00000224107	ETDB	100129515.0
ENSG00000224383	PRR29	92340.0
ENSG00000224389	C4B	721.0
ENSG00000224440	CXorf51A	100129239.0
ENSG00000224470	ATXN1L	342371.0
ENSG00000224531	SMIM13	221710.0
ENSG00000224586	GPX5	2880.0
ENSG00000224650	IGHV3-74	
ENSG00000224659	GAGE12J	729396.0
ENSG00000224712	NPIPA3	642799.0
ENSG00000224877	NDUFAF8	284184.0
ENSG00000224902	GAGE12H	729442.0
ENSG00000224940	PRRT4	401399.0
ENSG00000224982	TMEM233	387890.0
ENSG00000225110	PNMA6F	105373377.0
ENSG00000225180	PVALEF	388428.0
ENSG00000225190	PLEKHM1	9842.0
ENSG00000225523	IGKV6D-21	
ENSG00000225526	MKRN2OS	100129480.0
ENSG00000225556	C2CD4D	100191040.0
ENSG00000225614	ZNF469	84627.0
ENSG00000225663	MCRIP1	348262.0
ENSG00000225697	SLC26A6	65010.0
ENSG00000225698	IGHV3-72	
ENSG00000225781	OR6V1	346517.0
ENSG00000225828	FAM229A	100128071.0
ENSG00000225830	ERCC6	2074.0
ENSG00000225921	NOL7	51406.0
ENSG00000225950	NTF4	4909.0
ENSG00000225968	ELFN1	392617.0
ENSG00000225973	PIGBOS1	101928527.0
ENSG00000226023	CT47A6	100507170.0
ENSG00000226124	FTCDNL1	348751.0
ENSG00000226174	TEX22	647310.0
ENSG00000226288	OR52I2	143502.0
ENSG00000226321	CROCC2	728763.0
ENSG00000226479	TMEM185B	79134.0
ENSG00000226600	CT47A9	100507170.0
ENSG00000226685	CT47A12	100507170.0
ENSG00000226742	HSBP1L1	440498.0
ENSG00000226763	SRRM5	100170229.0
ENSG00000226792	C13orf42	647166.0
ENSG00000226807	MROH5	389690.0
ENSG00000226929	CT47A11	255313.0
ENSG00000226979	LTA	4049.0
ENSG00000227051	C14orf132	56967.0
ENSG00000227057	WDR46	9277.0
ENSG00000227059	ANHX	647589.0
ENSG00000227124	ZNF717	100131827.0
ENSG00000227151	PRR20D	729246.0
ENSG00000227234	SPANXB1	728695.0
ENSG00000227345	PARG	8505.0
ENSG00000227471	AKR1B15	441282.0
ENSG00000227488	GAGE12D	100132399.0
ENSG00000227500	SCAMP4	113178.0
ENSG00000227507	LTB	4050.0
ENSG00000227729	RD3L	647286.0
ENSG00000227868	TEX46	729059.0
ENSG00000227877	MRLN	100507027.0
ENSG00000228083	IFNA14	3448.0
ENSG00000228278	ORM2	5005.0
ENSG00000228300	FAM174C	55009.0
ENSG00000228474	OST4	100128731.0
ENSG00000228486	C2orf92	728537.0
ENSG00000228517	CT47A7	653282.0
ENSG00000228567	VN1R4	317703.0
ENSG00000228570	NUTM2E	283008.0
ENSG00000228594	FNDC10	643988.0
ENSG00000228607	CLDN25	644672.0
ENSG00000228672	PROB1	389333.0
ENSG00000228696	ARL17B	100996709.0
ENSG00000228716	DHFR	1719.0
ENSG00000228727	SAPCD1	401251.0
ENSG00000228836	CT45A5	441521.0
ENSG00000229117	RPL41	6171.0
ENSG00000229183	PGA4	128966586.0
ENSG00000229292	RFPL4AL1	729974.0
ENSG00000229314	ORM1	5004.0
ENSG00000229453	SPINK8	646424.0
ENSG00000229474	PATL2	197135.0
ENSG00000229544	NKX1-2	390010.0
ENSG00000229665	PRR20C	729240.0
ENSG00000229674	H2AL3	115482686.0
ENSG00000229676	ZNF492	57615.0
ENSG00000229809	ZNF688	146542.0
ENSG00000229833	PET100	100131801.0
ENSG00000229859	PGA3	643834.0
ENSG00000229972	IQCF3	401067.0
ENSG00000230054	TEX53	105376230.0
ENSG00000230062	ANKRD66	100287718.0
ENSG00000230124	ACBD6	100527964.0
ENSG00000230178	OR4F3	26683.0
ENSG00000230301	OR5H6	79295.0
ENSG00000230347	CT47A8	100507170.0
ENSG00000230358	SPDYE21	442572.0
ENSG00000230453	ANKRD18B	441459.0
ENSG00000230522	MBD3L2	125997.0
ENSG00000230561	CCDC192	728586.0
ENSG00000230594	CT47A4	100507170.0
ENSG00000230657	PRB4	5545.0
ENSG00000230707	HAPSTR2	389895.0
ENSG00000230778	ANKRD63	100131244.0
ENSG00000230797	YY2	404281.0
ENSG00000230873	STMND1	401236.0
ENSG00000230989	HSBP1	3281.0
ENSG00000231192	OR5H1	26341.0
ENSG00000231213	PLSCR5	389158.0
ENSG00000231256	CFAP97D1	284067.0
ENSG00000231274	SBK3	100130827.0
ENSG00000231389	HLA-DPA1	3113.0
ENSG00000231500	RPS18	6222.0
ENSG00000231738	TSPAN19	144448.0
ENSG00000231824	AKAIN1	642597.0
ENSG00000231852	CYP21A2	1589.0
ENSG00000231861	OR5K2	402135.0
ENSG00000231887	PRH1	5554.0
ENSG00000231924	PSG1	5672.0
ENSG00000231925	TAPBP	6892.0
ENSG00000232030	MAGEB6B	392433.0
ENSG00000232040	SCAND3	114821.0
ENSG00000232070	TMEM253	643382.0
ENSG00000232112	TMA7	51372.0
ENSG00000232113	TEX50	730159.0
ENSG00000232119	MCTS1	28985.0
ENSG00000232125	DYTN	391475.0
ENSG00000232216	IGHV3-43	
ENSG00000232237	ASCL5	647219.0
ENSG00000232258	TMEM114	283953.0
