ensembl	gene_name	entrez	protein	busco
ENSG00000128829	EIF2AK4	440275.0	ENSP00000263791	27308at7742
ENSG00000148426	PROSER2	254427.0	ENSP00000277570	327742at7742
ENSG00000188582	PAQR9	344838.0	ENSP00000341564	271060at7742
ENSG00000081307	UBA5	79876.0	ENSP00000264991	277616at7742
ENSG00000181192	DHTKD1	55526.0	ENSP00000263035	47899at7742
ENSG00000163719	MTMR14	64419.0	ENSP00000323462	113805at7742
ENSG00000165609	NUDT5	11164.0	ENSP00000419628	347416at7742
ENSG00000164291	ARSK	153642.0	ENSP00000369346	137258at7742
ENSG00000167264	DUS2	54920.0	ENSP00000351769	183251at7742
ENSG00000152670	DDX4	54514.0	ENSP00000425359	134679at7742
ENSG00000151465	CDC123	8872.0	ENSP00000281141	265210at7742
ENSG00000156983	BRPF1	7862.0	ENSP00000402485	45427at7742
ENSG00000178401	DNAJC22	79962.0	ENSP00000446830	308334at7742
ENSG00000165983	PTER	9317.0	ENSP00000367239	239444at7742
ENSG00000151176	PLBD2	196463.0	ENSP00000443463	203699at7742
ENSG00000131951	LRRC9	341883.0	ENSP00000454748	19307at7742
ENSG00000148225	WDR31	114987.0	ENSP00000345027	276337at7742
ENSG00000151116	UEVLD	55293.0	ENSP00000379500	178357at7742
ENSG00000089060	SLC8B1	80024.0	ENSP00000447091	169034at7742
ENSG00000136247	ZDHHC4	55146.0	ENSP00000385027	331452at7742
ENSG00000011376	LARS2	23395.0	ENSP00000498867	49394at7742
ENSG00000138346	DNA2	1763.0	ENSP00000351185	66047at7742
ENSG00000159592	GPBP1L1	60313.0	ENSP00000347224	223898at7742
ENSG00000146576	INTS15	79034.0	ENSP00000340220	210385at7742
ENSG00000179588	ZFPM1	161882.0	ENSP00000326630	156420at7742
ENSG00000122912	SLC25A16	8034.0	ENSP00000476815	271346at7742
ENSG00000158545	ZC3H18	124245.0	ENSP00000416951	211943at7742
ENSG00000179119	SPTY2D1	144108.0	ENSP00000337991	335206at7742
ENSG00000139531	SUOX	6821.0	ENSP00000348440	133642at7742
ENSG00000166199	ALKBH3	221120.0	ENSP00000302232	317760at7742
ENSG00000138303	ASCC1	51008.0	ENSP00000500935	294332at7742
ENSG00000167508	MVD	4597.0	ENSP00000301012	272309at7742
ENSG00000093144	ECHDC1	55862.0	ENSP00000436585	335129at7742
ENSG00000185347	TEDC1	283643.0	ENSP00000376307	351544at7742
ENSG00000151348	EXT2	2132.0	ENSP00000507580	80119at7742
ENSG00000106771	TMEM245	23731.0	ENSP00000363714	87193at7742
ENSG00000174177	CTU2	348180.0	ENSP00000308617	218284at7742
ENSG00000107581	EIF3A	8661.0	ENSP00000358140	79862at7742
ENSG00000119979	DENND10	404636.0	ENSP00000354688	240576at7742
ENSG00000162426	SLC45A1	50651.0	ENSP00000418096	123758at7742
ENSG00000135482	ZC3H10	84872.0	ENSP00000257940	237617at7742
ENSG00000117245	KIF17	57576.0	ENSP00000364184	72937at7742
ENSG00000224531	SMIM13	221710.0	ENSP00000451866	434678at7742
ENSG00000168724	DNAJC21	134218.0	ENSP00000497410	210721at7742
ENSG00000163827	LRRC2	79442.0	ENSP00000379241	319460at7742
ENSG00000104613	INTS10	55174.0	ENSP00000381064	87599at7742
ENSG00000116750	UCHL5	51377.0	ENSP00000356425	278384at7742
ENSG00000127995	CASD1	64921.0	ENSP00000297273	81756at7742
ENSG00000106609	TMEM248	55069.0	ENSP00000340668	277807at7742
ENSG00000126524	SBDS	51119.0	ENSP00000246868	344060at7742
ENSG00000158805	ZNF276	92822.0	ENSP00000289816	160923at7742
ENSG00000129480	DTD2	112487.0	ENSP00000312224	380340at7742
ENSG00000100522	GNPNAT1	64841.0	ENSP00000216410	381371at7742
ENSG00000167513	CDT1	81620.0	ENSP00000301019	236895at7742
ENSG00000198931	APRT	353.0	ENSP00000367615	389339at7742
ENSG00000148120	AOPEP	84909.0	ENSP00000364464	154706at7742
ENSG00000061337	LZTS1	11178.0	ENSP00000265801	131564at7742
ENSG00000118965	WDR35	57539.0	ENSP00000281405	37904at7742
ENSG00000189195	BTBD8	284697.0	ENSP00000490161	92414at7742
ENSG00000196584	XRCC2	7516.0	ENSP00000352271	291464at7742
ENSG00000145824	CXCL14	9547.0	ENSP00000423783	418953at7742
ENSG00000167515	TRAPPC2L	51693.0	ENSP00000457684	398841at7742
ENSG00000137574	TGS1	96764.0	ENSP00000260129	78822at7742
ENSG00000167280	ENGASE	64772.0	ENSP00000462333	119066at7742
ENSG00000187741	FANCA	2175.0	ENSP00000373952	25377at7742
ENSG00000205189	ZBTB10	65986.0	ENSP00000368384	153711at7742
ENSG00000164930	FZD6	8323.0	ENSP00000429055	128712at7742
ENSG00000149089	APIP	51074.0	ENSP00000474191	332363at7742
ENSG00000164934	DCAF13	25879.0	ENSP00000477526	173977at7742
ENSG00000110435	PDHX	8050.0	ENSP00000389404	202155at7742
ENSG00000077235	GTF3C1	2975.0	ENSP00000348510	16236at7742
ENSG00000104885	DOT1L	84444.0	ENSP00000510335	33364at7742
ENSG00000104886	PLEKHJ1	55111.0	ENSP00000464955	417805at7742
ENSG00000169436	COL22A1	169044.0	ENSP00000303153	65834at7742
ENSG00000104897	SF3A2	8175.0	ENSP00000221494	379829at7742
ENSG00000178445	GLDC	2731.0	ENSP00000370737	45067at7742
ENSG00000291237	SOD2	6648.0	ENSP00000446252	331131at7742
ENSG00000104899	AMH	268.0	ENSP00000221496	184785at7742
ENSG00000047578	KATNIP	23247.0	ENSP00000261588	30973at7742
ENSG00000016391	CHDH	55349.0	ENSP00000319851	127392at7742
ENSG00000113812	ACTR8	93973.0	ENSP00000336842	116835at7742
ENSG00000121350	PYROXD1	79912.0	ENSP00000240651	203050at7742
ENSG00000143183	TMCO1	54499.0	ENSP00000480514	369736at7742
ENSG00000144554	FANCD2	2177.0	ENSP00000287647	29623at7742
ENSG00000162951	LRRTM1	347730.0	ENSP00000393562	155537at7742
ENSG00000053501	USE1	55850.0	ENSP00000263897	361935at7742
ENSG00000140968	IRF8	3394.0	ENSP00000268638	220049at7742
ENSG00000106628	POLD2	5425.0	ENSP00000399447	210369at7742
ENSG00000139131	YARS2	51067.0	ENSP00000320658	205394at7742
ENSG00000179988	PSTK	118672.0	ENSP00000357882	254424at7742
ENSG00000188316	ENO4	387712.0	ENSP00000345555	163142at7742
ENSG00000162039	MEIOB	254528.0	ENSP00000314484	250198at7742
ENSG00000107938	EDRF1	26098.0	ENSP00000336727	34117at7742
ENSG00000051825	MPHOSPH9	10198.0	ENSP00000445859	199826at7742
ENSG00000205060	SLC35B4	84912.0	ENSP00000367770	311889at7742
ENSG00000146067	FAM193B	54540.0	ENSP00000432463	76822at7742
ENSG00000070367	EXOC5	10640.0	ENSP00000484855	98753at7742
ENSG00000077232	DNAJC10	54431.0	ENSP00000504932	62525at7742
ENSG00000188690	UROS	7390.0	ENSP00000357775	377176at7742
ENSG00000100478	AP4S1	11154.0	ENSP00000451479	409431at7742
ENSG00000169189	NSMCE1	197370.0	ENSP00000355077	302536at7742
ENSG00000134321	RSAD2	91543.0	ENSP00000506390	326316at7742
ENSG00000062725	APPBP2	10513.0	ENSP00000083182	126277at7742
ENSG00000066827	ZFAT	57623.0	ENSP00000427879	66052at7742
ENSG00000130921	MTRFR	91574.0	ENSP00000253233	413952at7742
ENSG00000213066	CEP43	11116.0	ENSP00000230248	301608at7742
ENSG00000150990	DHX37	57647.0	ENSP00000311135	48764at7742
ENSG00000162929	SANBR	84542.0	ENSP00000385579	98098at7742
ENSG00000108474	PIGL	9487.0	ENSP00000225609	330614at7742
ENSG00000184992	BRI3BP	140707.0	ENSP00000340761	386508at7742
ENSG00000081760	AACS	65985.0	ENSP00000324842	103124at7742
ENSG00000172269	DPAGT1	1798.0	ENSP00000386597	229063at7742
ENSG00000123610	TNFAIP6	7130.0	ENSP00000243347	295790at7742
ENSG00000080345	RIF1	55183.0	ENSP00000414615	6253at7742
ENSG00000107949	BCCIP	56647.0	ENSP00000278100	329907at7742
ENSG00000160460	SPTBN4	57731.0	ENSP00000470693	9484at7742
ENSG00000180720	CHRM4	1132.0	ENSP00000409378	255782at7742
ENSG00000204815	ODAD4	83538.0	ENSP00000478589	175472at7742
ENSG00000183814	LIN9	286826.0	ENSP00000418121	154851at7742
ENSG00000115286	NDUFS7	374291.0	ENSP00000233627	384476at7742
ENSG00000155660	PDIA4	9601.0	ENSP00000499129	144645at7742
ENSG00000170322	NFRKB	4798.0	ENSP00000400476	64985at7742
ENSG00000114982	KANSL3	55683.0	ENSP00000396749	126913at7742
ENSG00000075089	ACTR6	64431.0	ENSP00000188312	208372at7742
ENSG00000106305	AIMP2	7965.0	ENSP00000223029	294706at7742
ENSG00000127580	WDR24	84219.0	ENSP00000293883	73217at7742
ENSG00000001626	CFTR	1080.0	ENSP00000514467	35041at7742
ENSG00000064835	POU1F1	5449.0	ENSP00000342931	259004at7742
ENSG00000126705	AHDC1	27245.0	ENSP00000247087	32307at7742
ENSG00000188175	HEPACAM2	253012.0	ENSP00000377980	303797at7742
ENSG00000134077	THUMPD3	25917.0	ENSP00000339532	180416at7742
ENSG00000213337	ANKRD39	51239.0	ENSP00000398321	403293at7742
ENSG00000169402	RSPH10B2	728194.0	ENSP00000384766	66866at7742
ENSG00000168803	ADAL	161823.0	ENSP00000456242	276229at7742
ENSG00000188976	NOC2L	26155.0	ENSP00000317992	158236at7742
ENSG00000120820	GLT8D2	83468.0	ENSP00000354053	257925at7742
ENSG00000112200	ZNF451	26036.0	ENSP00000350083	68016at7742
ENSG00000135698	MPHOSPH6	10200.0	ENSP00000454996	402610at7742
ENSG00000150977	RILPL2	196383.0	ENSP00000280571	400282at7742
ENSG00000198677	SKIC3	9652.0	ENSP00000497948	23568at7742
ENSG00000116221	MRPL37	51253.0	ENSP00000354086	307639at7742
ENSG00000117601	SERPINC1	462.0	ENSP00000356671	209086at7742
ENSG00000135775	COG2	22796.0	ENSP00000355629	97588at7742
ENSG00000171148	TADA3	10474.0	ENSP00000307684	228455at7742
ENSG00000171490	RSL1D1	26156.0	ENSP00000460871	288402at7742
ENSG00000119280	C1orf198	84886.0	ENSP00000355623	324312at7742
ENSG00000258890	CEP95	90799.0	ENSP00000450461	95963at7742
ENSG00000242110	AMACR	23600.0	ENSP00000334424	277217at7742
ENSG00000184752	NDUFA12	55967.0	ENSP00000330737	409117at7742
ENSG00000022840	RNF10	9921.0	ENSP00000322242	156140at7742
ENSG00000159658	EFCAB14	9813.0	ENSP00000361001	308423at7742
ENSG00000015676	NUDCD3	23386.0	ENSP00000347626	293073at7742
ENSG00000103005	USB1	79650.0	ENSP00000454928	323076at7742
ENSG00000099821	POLRMT	5442.0	ENSP00000465759	61935at7742
ENSG00000172425	TTC36	143941.0	ENSP00000307640	401723at7742
ENSG00000120868	APAF1	317.0	ENSP00000448165	52094at7742
ENSG00000005483	KMT2E	55904.0	ENSP00000417156	43568at7742
ENSG00000164362	TERT	7015.0	ENSP00000309572	124120at7742
ENSG00000137955	RABGGTB	5876.0	ENSP00000317473	238925at7742
ENSG00000118096	IFT46	56912.0	ENSP00000499950	326191at7742
ENSG00000057468	MSH4	4438.0	ENSP00000263187	75522at7742
ENSG00000100726	TELO2	9894.0	ENSP00000262319	119886at7742
ENSG00000117400	MPL	4352.0	ENSP00000361548	106301at7742
ENSG00000111269	CREBL2	1389.0	ENSP00000228865	433076at7742
ENSG00000183150	GPR19	2842.0	ENSP00000498976	244272at7742
ENSG00000130724	CHMP2A	27243.0	ENSP00000471961	406535at7742
ENSG00000159479	MED8	112950.0	ENSP00000361535	346443at7742
ENSG00000115993	TRAK2	66008.0	ENSP00000328875	80163at7742
ENSG00000170473	PYM1	84305.0	ENSP00000386156	397455at7742
ENSG00000066279	ASPM	259266.0	ENSP00000356379	3764at7742
ENSG00000008838	MED24	9862.0	ENSP00000377684	49993at7742
ENSG00000106078	COBL	23242.0	ENSP00000265136	284429at7742
ENSG00000111615	KRR1	11103.0	ENSP00000229214	261658at7742
ENSG00000141101	NOB1	28987.0	ENSP00000268802	272002at7742
ENSG00000108641	B9D1	27077.0	ENSP00000433359	382946at7742
ENSG00000168040	FADD	8772.0	ENSP00000301838	399664at7742
ENSG00000077348	EXOSC5	56915.0	ENSP00000471557	360792at7742
ENSG00000086288	NME8	51314.0	ENSP00000199447	140588at7742
ENSG00000131558	EXOC4	60412.0	ENSP00000253861	58069at7742
ENSG00000160613	PCSK7	9159.0	ENSP00000325917	123337at7742
ENSG00000166685	COG1	9382.0	ENSP00000299886	101309at7742
ENSG00000177311	ZBTB38	253461.0	ENSP00000426387	103284at7742
ENSG00000141219	C17orf80	55028.0	ENSP00000440551	345012at7742
ENSG00000106246	PTCD1	26024.0	ENSP00000292478	142324at7742
ENSG00000172530	BANP	54971.0	ENSP00000515015	172204at7742
ENSG00000183077	AFMID	125061.0	ENSP00000386890	317375at7742
ENSG00000143303	METTL25B	51093.0	ENSP00000357199	239747at7742
ENSG00000189051	RNF222	643904.0	ENSP00000343799	385791at7742
ENSG00000143314	MRPL24	79590.0	ENSP00000354525	370111at7742
ENSG00000167699	GLOD4	51031.0	ENSP00000301329	316190at7742
ENSG00000149196	HIKESHI	51501.0	ENSP00000432699	367717at7742
ENSG00000111300	NAA25	80018.0	ENSP00000261745	54353at7742
ENSG00000131732	ZCCHC9	84240.0	ENSP00000385047	344436at7742
ENSG00000187555	USP7	7874.0	ENSP00000343535	26890at7742
ENSG00000131591	C1orf159	54991.0	ENSP00000368644	380097at7742
ENSG00000173064	HECTD4	283450.0	ENSP00000449784	1270at7742
ENSG00000183624	HMCES	56941.0	ENSP00000372955	246371at7742
ENSG00000134815	DHX34	9704.0	ENSP00000331907	42033at7742
ENSG00000129071	MBD4	8930.0	ENSP00000376959	325663at7742
ENSG00000111731	C2CD5	9847.0	ENSP00000334229	41344at7742
ENSG00000004399	PLXND1	23129.0	ENSP00000317128	10757at7742
ENSG00000118162	KPTN	11133.0	ENSP00000337850	208122at7742
ENSG00000128534	LSM8	51691.0	ENSP00000403811	421394at7742
ENSG00000018510	AGPS	8540.0	ENSP00000505536	115042at7742
ENSG00000103051	COG4	25839.0	ENSP00000315775	86001at7742
ENSG00000156876	SASS6	163786.0	ENSP00000287482	143611at7742
ENSG00000196510	ANAPC7	51434.0	ENSP00000394394	155845at7742
ENSG00000137996	RTCA	8634.0	ENSP00000359146	270566at7742
ENSG00000138092	CENPO	79172.0	ENSP00000417787	330996at7742
ENSG00000115137	DNAJC27	51277.0	ENSP00000264711	293643at7742
ENSG00000123395	ATG101	60673.0	ENSP00000338990	353232at7742
ENSG00000160799	CCDC12	151903.0	ENSP00000416263	408072at7742
ENSG00000136709	WDR33	55339.0	ENSP00000325377	97499at7742
ENSG00000106459	NRF1	4899.0	ENSP00000376924	239324at7742
ENSG00000136463	TACO1	51204.0	ENSP00000258975	348744at7742
ENSG00000179152	TCAIM	285343.0	ENSP00000402581	178680at7742
ENSG00000103264	FBXO31	79791.0	ENSP00000490402	224101at7742
ENSG00000133302	SLF1	84250.0	ENSP00000265140	67119at7742
ENSG00000187510	PLEKHG7	440107.0	ENSP00000344961	218673at7742
ENSG00000144231	POLR2D	5433.0	ENSP00000272645	412084at7742
ENSG00000185261	KIAA0825	285600.0	ENSP00000506760	26970at7742
ENSG00000121775	TMEM39B	55116.0	ENSP00000338165	214392at7742
ENSG00000205629	LCMT1	51451.0	ENSP00000382021	290523at7742
ENSG00000172992	DCAKD	79877.0	ENSP00000341504	352529at7742
ENSG00000196367	TRRAP	8295.0	ENSP00000403708	1653at7742
ENSG00000118855	MFSD1	64747.0	ENSP00000484175	192350at7742
ENSG00000188878	FBF1	85302.0	ENSP00000465132	151895at7742
ENSG00000064703	DDX20	11218.0	ENSP00000505857	167134at7742
ENSG00000161888	SPC24	147841.0	ENSP00000465075	394294at7742
ENSG00000136045	PWP1	11137.0	ENSP00000387365	182982at7742
ENSG00000110851	PRDM4	11108.0	ENSP00000228437	89000at7742
ENSG00000135945	REV1	51455.0	ENSP00000377091	32511at7742
ENSG00000198863	RUNDC1	146923.0	ENSP00000354622	195437at7742
ENSG00000189410	SH2D5	400745.0	ENSP00000406026	257616at7742
ENSG00000150753	CCT5	22948.0	ENSP00000423318	152925at7742
ENSG00000131653	TRAF7	84231.0	ENSP00000318944	113550at7742
ENSG00000167965	MLST8	64223.0	ENSP00000457870	281421at7742
ENSG00000133636	NTS	4922.0	ENSP00000256010	398761at7742
ENSG00000118492	ADGB	79747.0	ENSP00000381036	18946at7742
ENSG00000091640	SPAG7	9552.0	ENSP00000206020	388423at7742
ENSG00000175110	MRPS22	56945.0	ENSP00000418008	271425at7742
ENSG00000213965	NUDT19	390916.0	ENSP00000380251	324714at7742
ENSG00000162623	TYW3	127253.0	ENSP00000359904	358920at7742
ENSG00000171566	PLRG1	5356.0	ENSP00000424417	143888at7742
ENSG00000167967	E4F1	1877.0	ENSP00000301727	112360at7742
ENSG00000171560	FGA	2243.0	ENSP00000498441	141264at7742
ENSG00000167969	ECI1	1632.0	ENSP00000301729	301464at7742
ENSG00000174136	RGMB	285704.0	ENSP00000308219	225242at7742
ENSG00000166578	IQCD	115811.0	ENSP00000400669	376015at7742
ENSG00000114686	MRPL3	11222.0	ENSP00000264995	296937at7742
ENSG00000144115	THNSL2	55258.0	ENSP00000501453	159771at7742
ENSG00000173818	ENDOV	284131.0	ENSP00000429190	299177at7742
ENSG00000163683	SMIM14	201895.0	ENSP00000295958	422319at7742
ENSG00000115970	THADA	63892.0	ENSP00000386088	32983at7742
ENSG00000078177	N4BP2	55728.0	ENSP00000261435	39061at7742
ENSG00000073111	MCM2	4171.0	ENSP00000265056	74629at7742
ENSG00000173011	TADA2B	93624.0	ENSP00000308022	318965at7742
ENSG00000143368	SF3B4	10262.0	ENSP00000271628	337045at7742
ENSG00000112282	MED23	9439.0	ENSP00000346588	19730at7742
ENSG00000114626	ABTB1	80325.0	ENSP00000232744	189983at7742
ENSG00000113140	SPARC	6678.0	ENSP00000231061	311774at7742
ENSG00000141349	G6PC3	92579.0	ENSP00000269097	258916at7742
ENSG00000139437	TCHP	84260.0	ENSP00000384520	376114at7742
ENSG00000084090	STARD7	56910.0	ENSP00000338030	310872at7742
ENSG00000091127	PUS7	54517.0	ENSP00000417402	122918at7742
ENSG00000122970	IFT81	28981.0	ENSP00000449718	128255at7742
ENSG00000134326	CMPK2	129607.0	ENSP00000256722	377163at7742
ENSG00000115942	ORC2	4999.0	ENSP00000234296	142117at7742
ENSG00000173226	IQCB1	9657.0	ENSP00000311505	269302at7742
ENSG00000084463	WBP11	51729.0	ENSP00000261167	383831at7742
ENSG00000089639	GMIP	51291.0	ENSP00000203556	100129at7742
ENSG00000139055	ERP27	121506.0	ENSP00000266397	337981at7742
ENSG00000138036	DYNC2LI1	51626.0	ENSP00000260605	254818at7742
ENSG00000105726	ATP13A1	57130.0	ENSP00000349877	31066at7742
ENSG00000174529	TMEM81	388730.0	ENSP00000356135	373540at7742
ENSG00000116984	MTR	4548.0	ENSP00000355536	26714at7742
ENSG00000138075	ABCG5	64240.0	ENSP00000384513	133255at7742
ENSG00000143921	ABCG8	64241.0	ENSP00000272286	145949at7742
ENSG00000145868	FBXO38	81545.0	ENSP00000296701	33320at7742
ENSG00000110917	MLEC	9761.0	ENSP00000228506	321918at7742
ENSG00000163781	TOPBP1	11073.0	ENSP00000260810	33527at7742
ENSG00000157837	SPPL3	121665.0	ENSP00000288680	272794at7742
ENSG00000085511	MAP3K4	4216.0	ENSP00000355886	16405at7742
ENSG00000171824	EXOSC10	5394.0	ENSP00000307307	83474at7742
ENSG00000117614	SYF2	25949.0	ENSP00000236273	380513at7742
ENSG00000138095	LRPPRC	10128.0	ENSP00000260665	52093at7742
ENSG00000122008	POLK	51426.0	ENSP00000241436	120920at7742
ENSG00000110429	FBXO3	26273.0	ENSP00000265651	266228at7742
ENSG00000164292	RHOBTB3	22836.0	ENSP00000369318	133713at7742
ENSG00000068654	POLR1A	25885.0	ENSP00000263857	13881at7742
ENSG00000135108	FBXO21	23014.0	ENSP00000483508	182481at7742
ENSG00000196284	SUPT3H	8464.0	ENSP00000436411	270432at7742
ENSG00000138675	FGF5	2250.0	ENSP00000311697	418700at7742
ENSG00000177951	BET1L	51272.0	ENSP00000372210	426807at7742
ENSG00000153574	RPIA	22934.0	ENSP00000283646	332125at7742
ENSG00000113811	SELENOK	58515.0	ENSP00000418813	437433at7742
ENSG00000124380	SNRNP27	11017.0	ENSP00000386608	438106at7742
ENSG00000115827	DCAF17	80067.0	ENSP00000364404	145137at7742
ENSG00000262304			ENSP00000461416	232798at7742
ENSG00000127666	TICAM1	148022.0	ENSP00000248244	162155at7742
ENSG00000112308	C6orf62	81688.0	ENSP00000367359	337917at7742
ENSG00000178252	WDR6	11180.0	ENSP00000378857	46117at7742
ENSG00000213977	TAX1BP3	30851.0	ENSP00000225525	415659at7742
ENSG00000198860	TSEN15	116461.0	ENSP00000355299	398565at7742
ENSG00000163507	CIP2A	57650.0	ENSP00000295746	129936at7742
ENSG00000113851	CRBN	51185.0	ENSP00000491442	203253at7742
ENSG00000110777	POU2AF1	5450.0	ENSP00000376786	354251at7742
ENSG00000087157	PGS1	9489.0	ENSP00000262764	162840at7742
ENSG00000151117	TMEM86A	144110.0	ENSP00000280734	334363at7742
ENSG00000110786	PTPN5	84867.0	ENSP00000435056	158865at7742
ENSG00000162542	TMCO4	255104.0	ENSP00000294543	158042at7742
ENSG00000163882	POLR2H	5437.0	ENSP00000392913	371129at7742
ENSG00000178922	HYI	81888.0	ENSP00000461969	342641at7742
ENSG00000108433	GOSR2	9570.0	ENSP00000492736	363627at7742
ENSG00000137288	UQCC2	84300.0	ENSP00000363348	413383at7742
ENSG00000151500	THYN1	29087.0	ENSP00000376374	336764at7742
ENSG00000112624	BICRAL	23506.0	ENSP00000313933	138116at7742
ENSG00000105849	POLR1F	221830.0	ENSP00000222567	279373at7742
ENSG00000071462	BUD23	114049.0	ENSP00000265758	315746at7742
ENSG00000250722	SELENOP	6414.0	ENSP00000420939	379924at7742
ENSG00000177030	DEAF1	10522.0	ENSP00000371846	258445at7742
ENSG00000108384	RAD51C	5889.0	ENSP00000463121	318662at7742
ENSG00000103544	VPS35L	57020.0	ENSP00000251143	51434at7742
ENSG00000115526	CHST10	9486.0	ENSP00000264249	223375at7742
ENSG00000151503	NCAPD3	23310.0	ENSP00000433681	23673at7742
ENSG00000028203	VEZT	55591.0	ENSP00000410083	162426at7742
ENSG00000157593	SLC35B2	347734.0	ENSP00000377401	239989at7742
ENSG00000146221	TCTE1	202500.0	ENSP00000360560	215706at7742
ENSG00000138381	ASNSD1	54529.0	ENSP00000260952	136457at7742
ENSG00000128694	OSGEPL1	64172.0	ENSP00000264151	245056at7742
ENSG00000096401	CDC5L	988.0	ENSP00000360532	109426at7742
ENSG00000143740	SNAP47	116841.0	ENSP00000506670	223512at7742
ENSG00000168137	SETD5	55209.0	ENSP00000385852	32396at7742
ENSG00000144468	RHBDD1	84236.0	ENSP00000344779	343795at7742
ENSG00000135315	CEP162	22832.0	ENSP00000257766	41150at7742
ENSG00000168936	TMEM129	92305.0	ENSP00000372394	219560at7742
ENSG00000146278	PNRC1	10957.0	ENSP00000358484	320707at7742
ENSG00000110074	FOXRED1	55572.0	ENSP00000434178	268947at7742
ENSG00000108588	CCDC47	57003.0	ENSP00000225726	277665at7742
ENSG00000198231	DDX42	11325.0	ENSP00000464050	109869at7742
ENSG00000146373	RNF217	154214.0	ENSP00000428698	136018at7742
ENSG00000140718	FTO	79068.0	ENSP00000490047	208314at7742
ENSG00000135931	ARMC9	80210.0	ENSP00000258417	84543at7742
ENSG00000103381	CPPED1	55313.0	ENSP00000371193	256968at7742
ENSG00000187049	TMEM216	51259.0	ENSP00000334844	421992at7742
ENSG00000111906	HDDC2	51020.0	ENSP00000381220	346606at7742
ENSG00000186153	WWOX	51741.0	ENSP00000485925	198672at7742
ENSG00000109133	TMEM33	55161.0	ENSP00000422810	321832at7742
ENSG00000123473	STIL	6491.0	ENSP00000353544	135024at7742
ENSG00000069329	VPS35	55737.0	ENSP00000299138	79012at7742
ENSG00000171617	ENC1	8507.0	ENSP00000479101	114119at7742
ENSG00000184271	POU6F1	5463.0	ENSP00000330190	245482at7742
ENSG00000164329	TENT2	167153.0	ENSP00000393412	171308at7742
ENSG00000020129	NCDN	23154.0	ENSP00000362350	91371at7742
ENSG00000171757	LRRC34	151827.0	ENSP00000414635	290048at7742
ENSG00000187033	SAMD7	344658.0	ENSP00000334668	213068at7742
ENSG00000008952	SEC62	7095.0	ENSP00000337688	351213at7742
ENSG00000186603	HPDL	84842.0	ENSP00000335060	320985at7742
ENSG00000162430	SELENON	57190.0	ENSP00000355141	141015at7742
ENSG00000118600	RXYLT1	10329.0	ENSP00000261234	201147at7742
ENSG00000139714	MORN3	283385.0	ENSP00000347486	337511at7742
ENSG00000133706	LARS1	51520.0	ENSP00000501474	28425at7742
ENSG00000166164	BRD7	29117.0	ENSP00000378180	224305at7742
ENSG00000007312	CD79B	974.0	ENSP00000006750	368535at7742
ENSG00000161981	SNRNP25	79622.0	ENSP00000293861	413775at7742
ENSG00000089154	GCN1	10985.0	ENSP00000300648	4443at7742
ENSG00000141499	WRAP53	55135.0	ENSP00000397219	264650at7742
ENSG00000118503	TNFAIP3	7128.0	ENSP00000393577	78565at7742
ENSG00000124786	SLC35B3	51000.0	ENSP00000496368	264510at7742
ENSG00000087008	ACOX3	8310.0	ENSP00000348775	125500at7742
ENSG00000178105	DDX10	1662.0	ENSP00000508781	129214at7742
ENSG00000146350	TBC1D32	221322.0	ENSP00000275159	37782at7742
ENSG00000235718	MFRP	83552.0	ENSP00000481824	177448at7742
ENSG00000196639	HRH1	3269.0	ENSP00000406705	153401at7742
ENSG00000197548	ATG7	10533.0	ENSP00000509725	93778at7742
ENSG00000188493	ACTMAP	284325.0	ENSP00000367564	311519at7742
ENSG00000164074	ABHD18	80167.0	ENSP00000397229	206342at7742
ENSG00000007376	RPUSD1	113000.0	ENSP00000455026	274480at7742
ENSG00000149716	LTO1	220064.0	ENSP00000446428	409625at7742
ENSG00000179562	GCC1	79571.0	ENSP00000318821	252557at7742
ENSG00000127586	CHTF18	63922.0	ENSP00000486314	56477at7742
ENSG00000172071	EIF2AK3	9451.0	ENSP00000307235	60899at7742
ENSG00000174173	TRMT10C	54931.0	ENSP00000312356	172737at7742
ENSG00000188452	CERKL	375298.0	ENSP00000386725	201876at7742
ENSG00000132912	DCTN4	51164.0	ENSP00000416968	184721at7742
ENSG00000122484	RPAP2	79871.0	ENSP00000476948	220786at7742
ENSG00000183763	TRAIP	10293.0	ENSP00000328203	192574at7742
ENSG00000285897			ENSP00000497686	109650at7742
ENSG00000187730	GABRD	2563.0	ENSP00000367848	190766at7742
ENSG00000172775	PSME3IP1	80011.0	ENSP00000335808	414201at7742
ENSG00000116809	ZBTB17	7709.0	ENSP00000364895	88436at7742
ENSG00000179776	CDH5	1003.0	ENSP00000344115	108312at7742
ENSG00000072609	CHFR	55743.0	ENSP00000398735	185735at7742
ENSG00000249961	TERB1	283847.0	ENSP00000463762	86277at7742
ENSG00000159593	NAE1	8883.0	ENSP00000351990	175198at7742
ENSG00000164077	MON1A	84315.0	ENSP00000494294	168949at7742
ENSG00000176261	ZBTB8OS	339487.0	ENSP00000417677	373618at7742
ENSG00000131944	FAAP24	91442.0	ENSP00000466121	388449at7742
ENSG00000113643	RARS1	5917.0	ENSP00000231572	108510at7742
ENSG00000090615	GOLGA3	2802.0	ENSP00000204726	43888at7742
ENSG00000165494	PCF11	51585.0	ENSP00000298281	22275at7742
ENSG00000103197	TSC2	7249.0	ENSP00000494747	11505at7742
